path69,0.010594000108540058,0.007038000039756298,0.15000000596046448,11184.085978
path104,0.009192000143229961,0.010040000081062317,0.15000000596046448,13843.152327
path109,0.010654999874532223,0.009619999676942825,0.15000000596046448,15375.164303
path7,0.008612999692559242,0.009173999540507793,0.15000000596046448,11852.348283
path137,0.005365000106394291,0.00868299975991249,0.15000000596046448,6987.644195
path53,0.0058290003798902035,0.008280999958515167,0.15000000596046448,7240.492786
path77,0.011207999661564827,0.008976999670267105,0.15000000596046448,15092.13139
path75,0.007546999957412481,0.00903599988669157,0.15000000596046448,10229.203614
path128,0.0046770004555583,0.00747700035572052,0.15000000596046448,5245.49011
path135,0.007532999850809574,0.009353999979794025,0.15000000596046448,10569.552068
path116,0.011845999397337437,0.00611699977889657,0.15000000596046448,10869.296354
path101,0.007023000158369541,0.004630000330507755,0.15000000596046448,4877.473958
path46,0.00761700002476573,0.007069999817758799,0.15000000596046448,8077.828318
path136,0.006938000209629536,0.010971000418066978,0.15000000596046448,11417.52048
path94,0.007114999927580357,0.014326999895274639,0.15000000596046448,15290.490483
path130,0.008841999806463718,0.005049999803304672,0.15000000596046448,6697.814593
path52,0.006470000371336937,0.009050999768078327,0.15000000596046448,8783.995779
path70,0.009193000383675098,0.010877000167965889,0.15000000596046448,14998.840008
path67,0.006794999819248915,0.004064000211656094,0.15000000596046448,4142.232106
path90,0.009301000274717808,0.008429000154137611,0.15000000596046448,11759.719912
path81,0.004261999856680632,0.010285000316798687,0.15000000596046448,6575.200481
path110,0.009554999880492687,0.008888999931514263,0.15000000596046448,12740.158992
path124,0.006647999864071608,0.006839999929070473,0.15000000596046448,6820.84779
path12,0.00356299988925457,0.004991999827325344,0.15000000596046448,2667.974225
path79,0.0030960000585764647,0.006211999803781509,0.15000000596046448,2884.852763
path103,0.007792999967932701,0.007534999866038561,0.15000000596046448,8808.038057
path118,0.007826999761164188,0.00597799988463521,0.15000000596046448,7018.47055
path102,0.00636200001463294,0.007962999865412712,0.15000000596046448,7599.090789
path25,0.006430000066757202,0.010823000222444534,0.15000000596046448,10438.783823
path35,0.008074999786913395,0.003253999864682555,0.15000000596046448,3941.407232
path19,0.006237000226974487,0.005890999920666218,0.15000000596046448,5511.325176
path5,0.005670000333338976,0.008562000468373299,0.15000000596046448,7281.981826
path114,0.014077999629080296,0.014409000054001808,0.15000000596046448,30427.484612
path107,0.01203600037842989,0.007720000110566616,0.15000000596046448,13937.688638
path74,0.0046720001846551895,0.008504999801516533,0.15000000596046448,5960.304096
path9,0.007812000345438719,0.006508000195026398,0.15000000596046448,7626.074966
path37,0.009216999635100365,0.007826999761164188,0.15000000596046448,10821.218091
path28,0.008454999886453152,0.00622200034558773,0.15000000596046448,7891.051832
path41,0.008547999896109104,0.007170999888330698,0.15000000596046448,9194.655945
path22,0.010177000425755978,0.009796000085771084,0.15000000596046448,14954.084557
path131,0.011416000314056873,0.008450999855995178,0.15000000596046448,14471.492552
path84,0.0059079998172819614,0.004220999777317047,0.15000000596046448,3740.649887
path121,0.007656000088900328,0.010081999935209751,0.15000000596046448,11578.16886
path83,0.007695999927818775,0.007575999945402145,0.15000000596046448,8745.734255
path17,0.006957999896258116,0.008643999695777893,0.15000000596046448,9021.742348
path86,0.0038850000128149986,0.004120999947190285,0.15000000596046448,2401.512727
path91,0.006099000107496977,0.005461000371724367,0.15000000596046448,4995.996278
path119,0.0055680000223219395,0.0076500000432133675,0.15000000596046448,6389.280062
path68,0.008484999649226665,0.005671999882906675,0.15000000596046448,7219.037553
path44,0.007048000115901232,0.006801000330597162,0.15000000596046448,7190.017668
path66,0.010540000163018703,0.009961999952793121,0.15000000596046448,15749.922169
path49,0.007201999891549349,0.006905999965965748,0.15000000596046448,7460.551651
path62,0.00876300036907196,0.008705999702215195,0.15000000596046448,11443.601791
path58,0.005735000129789114,0.007016000337898731,0.15000000596046448,6035.514427
path98,0.009080999530851841,0.009014000184834003,0.15000000596046448,12278.419717
path82,0.005320999771356583,0.004534000065177679,0.15000000596046448,3618.811997
path54,0.005159000400453806,0.0027209999971091747,0.15000000596046448,2105.646011
path29,0.007010000292211771,0.007741000037640333,0.15000000596046448,8139.661879
path20,0.008545000106096268,0.00854399986565113,0.15000000596046448,10951.271964
path50,0.007447000127285719,0.008833999745547771,0.15000000596046448,9868.019584
path126,0.005181000102311373,0.006004999857395887,0.15000000596046448,4666.785731
path139,0.003797000041231513,0.005590999964624643,0.15000000596046448,3184.354064
path76,0.010812999680638313,0.009914000518620014,0.15000000596046448,16080.012666
path47,0.00671500014141202,0.007830999791622162,0.15000000596046448,7887.774706
path11,0.004989000037312508,0.005484000314027071,0.15000000596046448,4103.951666
path132,0.005896000191569328,0.008376999758183956,0.15000000596046448,7408.618827
path115,0.014655999839305878,0.008371000178158283,0.15000000596046448,18402.80659
path106,0.009715000167489052,0.009850000031292439,0.15000000596046448,14353.912793
path3,0.004403000231832266,0.009460999630391598,0.15000000596046448,6248.517535
path16,0.007945000194013119,0.006797000300139189,0.15000000596046448,8100.325305
path15,0.007492000237107277,0.008182000368833542,0.15000000596046448,9194.932305
path18,0.010848999954760075,0.006990000139921904,0.15000000596046448,11375.17668
path14,0.009858999401330948,0.005636999849230051,0.15000000596046448,8336.276721
path13,0.006201000418514013,0.0058929999358952045,0.15000000596046448,5481.37426
path2,0.007701000198721886,0.00848000030964613,0.15000000596046448,9795.67261
path48,0.009007000364363194,0.0069149998016655445,0.15000000596046448,9342.51086
path21,0.00885200034826994,0.011597000062465668,0.15000000596046448,15398.497289
path61,0.009595000185072422,0.005762999877333641,0.15000000596046448,8294.397733
path45,0.010395999997854233,0.006850999779999256,0.15000000596046448,10683.449055
path63,0.01135099958628416,0.007261000107973814,0.15000000596046448,12362.941383
path57,0.007895000278949738,0.008961999788880348,0.15000000596046448,10613.248625
path10,0.008791999891400337,0.009170999750494957,0.15000000596046448,12094.714322
path33,0.00906899943947792,0.006987000349909067,0.15000000596046448,9504.765339
path6,0.007833000272512436,0.007935999892652035,0.15000000596046448,9324.403398
path127,0.002643000101670623,0.00608500000089407,0.15000000596046448,2412.398343
path95,0.010069000534713268,0.00672800000756979,0.15000000596046448,10161.635351
path30,0.007815999910235405,0.007388000376522541,0.15000000596046448,8661.691542
path100,0.007811000104993582,0.005604000296443701,0.15000000596046448,6565.927036
path108,0.012268999591469765,0.011500000022351742,0.15000000596046448,21164.024336
path39,0.00304200011305511,0.004135000053793192,0.15000000596046448,1886.800595
path23,0.007961999624967575,0.007693000137805939,0.15000000596046448,9187.749632
path125,0.006626000162214041,0.003930999897420406,0.15000000596046448,3907.020894
path105,0.011703000403940678,0.012628999538719654,0.15000000596046448,22169.578005
path97,0.006897000130265951,0.008768999949097633,0.15000000596046448,9071.969069
path71,0.006949000060558319,0.005150999873876572,0.15000000596046448,5369.144765
path92,0.00530200032517314,0.007930000312626362,0.15000000596046448,6306.729635
path80,0.004847000353038311,0.00457000033929944,0.15000000596046448,3322.618989
path42,0.010002000257372856,0.006279999855905771,0.15000000596046448,9421.884026
path134,0.00835500005632639,0.008849999867379665,0.15000000596046448,11091.262409
path120,0.008154000155627728,0.007566000334918499,0.15000000596046448,9253.975186
path93,0.003955999854952097,0.006907000206410885,0.15000000596046448,4098.613772
path60,0.009169000200927258,0.007946999743580818,0.15000000596046448,10929.906337
path122,0.007772999815642834,0.007969999685883522,0.15000000596046448,9292.620913
path111,0.009885000064969063,0.010230000130832195,0.15000000596046448,15168.532794
path88,0.008741999976336956,0.007098999805748463,0.15000000596046448,9308.91842
path26,0.007507000118494034,0.011587999761104584,0.15000000596046448,13048.667337
path38,0.0069149998016655445,0.0045289997942745686,0.15000000596046448,4697.704902
path113,0.011682000011205673,0.011142999865114689,0.15000000596046448,19525.878682
path65,0.01015899982303381,0.0098860003054142,0.15000000596046448,15064.781303
path59,0.006705000065267086,0.006167000159621239,0.15000000596046448,6202.460471
path32,0.004480000119656324,0.007848000153899193,0.15000000596046448,5273.856244
path51,0.007170000113546848,0.006684000138193369,0.15000000596046448,7188.642262
path72,0.008049000054597855,0.008810999803245068,0.15000000596046448,10637.960685
path138,0.0035920001100748777,0.011322000063955784,0.15000000596046448,6100.293821
path117,0.008661999367177486,0.010315999388694763,0.15000000596046448,13403.577027
path112,0.01179799996316433,0.012416999787092209,0.15000000596046448,21974.364455
path31,0.008000999689102173,0.007602999918162823,0.15000000596046448,9124.739997
path4,0.006550000049173832,0.00889699999243021,0.15000000596046448,8741.302558
path8,0.010311000049114227,0.007757000159472227,0.15000000596046448,11997.364354
path36,0.008977999910712242,0.008064999245107174,0.15000000596046448,10861.134375
path34,0.006484000012278557,0.008934999816119671,0.15000000596046448,8690.180838
path64,0.01126800011843443,0.01090600062161684,0.15000000596046448,18433.322444
path40,0.011886999942362309,0.007440000306814909,0.15000000596046448,13265.892483
path87,0.00801099929958582,0.005018999800086021,0.15000000596046448,6031.080582
path43,0.008623000234365463,0.008113999851047993,0.15000000596046448,10495.053393
path133,0.0041519999504089355,0.006864000111818314,0.15000000596046448,4274.899219
path89,0.00802799966186285,0.005758999846875668,0.15000000596046448,6934.987324
path129,0.0032569998875260353,0.010358000174164772,0.15000000596046448,5060.40081
path123,0.0067010000348091125,0.008274000138044357,0.15000000596046448,8316.611282
path78,0.006351000163704157,0.007741000037640333,0.15000000596046448,7374.463876
path99,0.009114000014960766,0.007556000258773565,0.15000000596046448,10329.807971
path73,0.008661999367177486,0.008187999948859215,0.15000000596046448,10638.667556
path56,0.004015000071376562,0.006076000165194273,0.15000000596046448,3659.271165
path27,0.009606000036001205,0.007821999490261078,0.15000000596046448,11270.719108
path55,0.0035409999545663595,0.005013999994844198,0.15000000596046448,2663.186063
path85,0.006023999769240618,0.00403400044888258,0.15000000596046448,3645.122666
path96,0.013383000157773495,0.00941300019621849,0.15000000596046448,18896.127467
path24,0.008407999761402607,0.010192000307142735,0.15000000596046448,12854.150423
